center_id,meal_id,week_of_year,num_orders
1234,10,1902,40,49
1235,10,1902,41,108
1236,10,1902,42,72
1237,10,1902,43,68
1238,10,1902,44,28
1239,10,1902,45,42
1240,10,1902,46,74
1241,10,1902,47,40
1242,10,1902,48,88
1243,10,1902,49,68
1244,10,1902,50,67
1245,10,1902,51,95
1246,10,1902,52,28
1247,10,1962,1,466
1248,10,1962,2,517
1249,10,1962,3,478
1250,10,1962,4,693
1251,10,1962,5,661
1252,10,1962,6,841
1253,10,1962,7,324
1254,10,1962,8,328
1255,10,1962,9,280
1256,10,1962,10,1031
1257,10,1962,11,761
1258,10,1962,12,922
1259,10,1962,13,923
1260,10,1962,14,369
1261,10,1962,15,324
1262,10,1962,16,296
1263,10,1962,17,269
1264,10,1962,18,495
1265,10,1962,19,359
1266,10,1962,20,333
1267,10,1962,21,378
1268,10,1962,22,316
1269,10,1962,23,490
1270,10,1962,24,729
1271,10,1962,25,517
1272,10,1962,26,333
1273,10,1962,27,625
1274,10,1962,28,919
1275,10,1962,29,265
1276,10,1962,30,247
1277,10,1962,31,338
1278,10,1962,32,449
1279,10,1962,33,603
1280,10,1962,34,445
1281,10,1962,35,427
1282,10,1962,36,391
1283,10,1962,37,603
1284,10,1962,38,1327
1285,10,1962,39,1098
1286,10,1962,40,737
1287,10,1962,41,913
1288,10,1962,42,661
1289,10,1962,43,284
1290,10,1962,44,384
1291,10,1962,45,377
1292,10,1962,46,871
1293,10,1962,47,776
1294,10,1962,48,723
1295,10,1962,49,419
1296,10,1962,50,297
1297,10,1962,51,276
1298,10,1962,52,208
1299,10,1971,1,256
1300,10,1971,2,485
1301,10,1971,3,261
1302,10,1971,4,238
1303,10,1971,5,625
1304,10,1971,6,787
1305,10,1971,7,343
1306,10,1971,8,301
1307,10,1971,9,674
1308,10,1971,10,413
1309,10,1971,11,607
1310,10,1971,12,634
1311,10,1971,13,594
1312,10,1971,14,351
1313,10,1971,15,324
1314,10,1971,16,171
1315,10,1971,17,895
1316,10,1971,18,1615
1317,10,1971,19,1939
1318,10,1971,20,1596
1319,10,1971,21,814
1320,10,1971,22,287
1321,10,1971,23,706
1322,10,1971,24,1034
1323,10,1971,25,544
1324,10,1971,26,328
1325,10,1971,27,274
1326,10,1971,28,544
1327,10,1971,29,1116
1328,10,1971,30,775
1329,10,1971,31,1157
1330,10,1971,32,373
1331,10,1971,33,652
1332,10,1971,34,207
1333,10,1971,35,194
1334,10,1971,36,356
1335,10,1971,37,355
1336,10,1971,38,220
1337,10,1971,39,207
1338,10,1971,40,279
1339,10,1971,41,1067
1340,10,1971,42,788
1341,10,1971,43,431
1342,10,1971,44,418
1343,10,1971,45,412
1344,10,1971,46,392
1345,10,1971,47,809
1346,10,1971,48,527
1347,10,1971,49,1248
1348,10,1971,50,324
1349,10,1971,51,277
1350,10,1971,52,263
1351,10,1993,1,816
1352,10,1993,2,1197
1353,10,1993,3,1066
1354,10,1993,4,1026
1355,10,1993,5,1057
1356,10,1993,6,1238
1357,10,1993,7,1112
1358,10,1993,8,899
1359,10,1993,9,832
1360,10,1993,10,1021
1361,10,1993,11,815
1362,10,1993,12,1215
1363,10,1993,13,1166
1364,10,1993,14,1279
1365,10,1993,15,1034
1366,10,1993,16,887
1367,10,1993,17,985
1368,10,1993,18,1007
1369,10,1993,19,1147
1370,10,1993,20,1067
1371,10,1993,21,837
1372,10,1993,22,918
1373,10,1993,23,887
1374,10,1993,24,931
1375,10,1993,25,900
1376,10,1993,26,693
1377,10,1993,27,742
1378,10,1993,28,778
1379,10,1993,29,753
1380,10,1993,30,779
1381,10,1993,31,818
1382,10,1993,32,621
1383,10,1993,33,702
1384,10,1993,34,855
1385,10,1993,35,697
1386,10,1993,36,923
1387,10,1993,37,927
1388,10,1993,38,788
1389,10,1993,39,976
1390,10,1993,40,940
1391,10,1993,41,801
1392,10,1993,42,540
1393,10,1993,43,763
1394,10,1993,44,770
1395,10,1993,45,796
1396,10,1993,46,830
1397,10,1993,47,763
1398,10,1993,48,736
1399,10,1993,49,932
1400,10,1993,50,1080
1401,10,1993,51,966
1402,10,1993,52,682
1403,10,2104,9,149
1404,10,2104,10,109
1405,10,2104,11,109
1406,10,2104,12,95
1407,10,2104,13,109
1408,10,2104,14,162
1409,10,2104,15,216
1410,10,2104,16,68
1411,10,2104,17,269
1412,10,2104,18,177
1413,10,2104,19,122
1414,10,2104,20,161
1415,10,2104,21,123
1416,10,2104,22,136
1417,10,2104,23,54
1418,10,2104,24,96
1419,10,2104,25,67
1420,10,2104,26,310
1421,10,2104,27,217
1422,10,2104,28,297
1423,10,2104,29,419
1424,10,2104,30,175
1425,10,2104,31,244
1426,10,2104,32,203
1427,10,2104,33,202
1428,10,2104,34,148
1429,10,2104,35,121
1430,10,2104,36,447
1431,10,2104,37,607
1432,10,2104,38,150
1433,10,2104,39,242
1434,10,2104,40,203
1435,10,2104,41,189
1436,10,2104,42,175
1437,10,2126,1,244
1438,10,2126,2,269
1439,10,2126,3,283
1440,10,2126,4,270
1441,10,2126,5,149
1442,10,2126,6,166
1443,10,2126,7,225
1444,10,2126,8,166
1445,10,2126,9,153
1446,10,2126,10,175
1447,10,2126,11,140
1448,10,2126,12,108
1449,10,2126,13,228
1450,10,2126,14,128
1451,10,2126,15,104
1452,10,2126,16,102
1453,10,2126,17,113
1454,10,2126,18,121
1455,10,2126,19,190
1456,10,2126,20,234
1457,10,2126,21,131
1458,10,2126,22,163
1459,10,2126,23,193
1460,10,2126,24,198
1461,10,2126,25,207
1462,10,2126,26,225
1463,10,2126,27,158
1464,10,2126,28,225
1465,10,2126,29,193
1466,10,2126,30,210
1467,10,2126,31,206
1468,10,2126,32,297
1469,10,2126,33,189
1470,10,2126,34,188
1471,10,2126,35,279
1472,10,2126,36,161
1473,10,2126,37,346
1474,10,2126,38,189
1475,10,2126,39,149
1476,10,2126,40,158
1477,10,2126,41,166
1478,10,2126,42,189
1479,10,2126,43,223
1480,10,2126,44,196
1481,10,2126,45,338
1482,10,2126,46,136
1483,10,2126,47,202
1484,10,2126,48,162
1485,10,2126,49,168
1486,10,2126,50,183
1487,10,2126,51,87
1488,10,2126,52,20
1489,10,2139,1,33
1490,10,2139,2,212
1491,10,2139,3,135
1492,10,2139,4,166
1493,10,2139,5,140
1494,10,2139,6,107
1495,10,2139,7,99
1496,10,2139,8,89
1497,10,2139,9,113
1498,10,2139,10,113
1499,10,2139,11,86
1500,10,2139,12,158
1501,10,2139,13,144
1502,10,2139,14,80
1503,10,2139,15,157
1504,10,2139,16,104
1505,10,2139,17,108
1506,10,2139,18,126
1507,10,2139,19,94
1508,10,2139,20,104
1509,10,2139,21,99
1510,10,2139,22,125
1511,10,2139,23,136
1512,10,2139,24,117
1513,10,2139,25,143
1514,10,2139,26,130
1515,10,2139,27,126
1516,10,2139,28,122
1517,10,2139,29,103
1518,10,2139,30,140
1519,10,2139,31,103
1520,10,2139,32,85
1521,10,2139,33,140
1522,10,2139,34,95
1523,10,2139,35,85
1524,10,2139,36,89
1525,10,2139,37,136
1526,10,2139,38,176
1527,10,2139,39,216
1528,10,2139,40,125
1529,10,2139,41,149
1530,10,2139,42,112
1531,10,2139,43,123
1532,10,2139,44,115
1533,10,2139,45,115
1534,10,2139,46,176
1535,10,2139,47,122
1536,10,2139,48,89
1537,10,2139,49,135
1538,10,2139,50,68
1539,10,2139,51,74
1540,10,2139,52,33
1541,10,2290,1,1647
1542,10,2290,2,1877
1543,10,2290,3,1327
1544,10,2290,4,1435
1545,10,2290,5,1300
1546,10,2290,6,5832
1547,10,2290,7,4198
1548,10,2290,8,3181
1549,10,2290,9,1750
1550,10,2290,10,1454
1551,10,2290,11,1345
1552,10,2290,12,1283
1553,10,2290,13,1364
1554,10,2290,14,1606
1555,10,2290,15,1485
1556,10,2290,16,1930
1557,10,2290,17,1619
1558,10,2290,18,2596
1559,10,2290,19,1817
1560,10,2290,20,1701
1561,10,2290,21,1408
1562,10,2290,22,1310
1563,10,2290,23,1494
1564,10,2290,24,1417
1565,10,2290,25,1440
1566,10,2290,26,1313
1567,10,2290,27,1333
1568,10,2290,28,1615
1569,10,2290,29,1211
1570,10,2290,30,1350
1571,10,2290,31,1903
1572,10,2290,32,1679
1573,10,2290,33,1422
1574,10,2290,34,1805
1575,10,2290,35,1931
1576,10,2290,36,1540
1577,10,2290,37,1773
1578,10,2290,38,1624
1579,10,2290,39,4307
1580,10,2290,40,1665
1581,10,2290,41,1737
1582,10,2290,42,1296
1583,10,2290,43,2018
1584,10,2290,44,1675
1585,10,2290,45,1802
1586,10,2290,46,2660
1587,10,2290,47,1607
1588,10,2290,48,1276
1589,10,2290,49,3914
1590,10,2290,50,3166
1591,10,2290,51,3098
1592,10,2290,52,2099
1593,10,2304,1,209
1594,10,2304,2,261
1595,10,2304,3,162
1596,10,2304,4,253
1597,10,2304,5,202
1598,10,2304,6,202
1599,10,2304,7,198
1600,10,2304,8,197
1601,10,2304,9,230
1602,10,2304,10,162
1603,10,2304,11,211
1604,10,2304,12,131
1605,10,2304,13,194
1606,10,2304,14,131
1607,10,2304,15,167
1608,10,2304,16,220
1609,10,2304,17,203
1610,10,2304,18,211
1611,10,2304,19,175
1612,10,2304,20,193
1613,10,2304,21,274
1614,10,2304,22,238
1615,10,2304,23,265
1616,10,2304,24,161
1617,10,2304,25,153
1618,10,2304,26,130
1619,10,2304,27,94
1620,10,2304,28,122
1621,10,2304,29,176
1622,10,2304,30,157
1623,10,2304,31,109
1624,10,2304,32,139
1625,10,2304,33,99
1626,10,2304,34,166
1627,10,2304,35,194
1628,10,2304,36,168
1629,10,2304,37,190
1630,10,2304,38,140
1631,10,2304,39,161
1632,10,2304,40,167
1633,10,2304,41,180
1634,10,2304,42,166
1635,10,2304,43,224
1636,10,2304,44,283
1637,10,2304,45,209
1638,10,2304,46,230
1639,10,2304,47,168
1640,10,2304,48,155
1641,10,2304,49,236
1642,10,2304,50,237
1643,10,2304,51,128
1644,10,2304,52,69
1645,10,2306,1,499
1646,10,2306,2,562
1647,10,2306,3,368
1648,10,2306,4,309
1649,10,2306,5,95
1650,10,2306,6,103
1651,10,2306,7,81
1652,10,2306,8,103
1653,10,2306,9,153
1654,10,2306,10,256
1655,10,2306,11,149
1656,10,2306,12,167
1657,10,2306,13,243
1658,10,2306,14,113
1659,10,2306,15,251
1660,10,2306,16,247
1661,10,2306,17,211
1662,10,2306,18,116
1663,10,2306,19,297
1664,10,2306,20,333
1665,10,2306,21,289
1666,10,2306,22,320
1667,10,2306,23,122
1668,10,2306,24,144
1669,10,2306,25,126
1670,10,2306,26,157
1671,10,2306,27,125
1672,10,2306,28,206
1673,10,2306,29,99
1674,10,2306,30,55
1675,10,2306,31,77
1676,10,2306,32,99
1677,10,2306,33,80
1678,10,2306,34,311
1679,10,2306,35,248
1680,10,2306,36,207
1681,10,2306,37,351
1682,10,2306,38,85
1683,10,2306,39,117
1684,10,2306,40,144
1685,10,2306,41,207
1686,10,2306,42,221
1687,10,2306,43,154
1688,10,2306,44,87
1689,10,2306,45,81
1690,10,2306,46,134
1691,10,2306,47,67
1692,10,2306,48,95
1693,10,2306,49,129
1694,10,2306,50,155
1695,10,2306,51,101
1696,10,2306,52,60
1697,10,2322,1,633
1698,10,2322,2,842
1699,10,2322,3,513
1700,10,2322,4,167
1701,10,2322,5,176
1702,10,2322,6,139
1703,10,2322,7,306
1704,10,2322,8,307
1705,10,2322,9,190
1706,10,2322,10,134
1707,10,2322,11,126
1708,10,2322,12,140
1709,10,2322,13,153
1710,10,2322,14,207
1711,10,2322,15,256
1712,10,2322,16,293
1713,10,2322,17,185
1714,10,2322,18,319
1715,10,2322,19,122
1716,10,2322,20,123
1717,10,2322,21,167
1718,10,2322,22,157
1719,10,2322,23,171
1720,10,2322,24,130
1721,10,2322,25,143
1722,10,2322,26,247
1723,10,2322,27,238
1724,10,2322,28,184
1725,10,2322,29,217
1726,10,2322,30,190
1727,10,2322,31,212
1728,10,2322,32,212
1729,10,2322,33,238
1730,10,2322,34,229
1731,10,2322,35,130
1732,10,2322,36,103
1733,10,2322,37,297
1734,10,2322,38,109
1735,10,2322,39,117
1736,10,2322,40,131
1737,10,2322,41,139
1738,10,2322,42,203
1739,10,2322,43,201
1740,10,2322,44,74
1741,10,2322,45,250
1742,10,2322,46,216
1743,10,2322,47,114
1744,10,2322,48,182
1745,10,2322,49,250
1746,10,2322,50,546
1747,10,2322,51,641
1748,10,2322,52,473
1749,10,2444,1,587
1750,10,2444,2,422
1751,10,2444,3,280
1752,10,2444,4,103
1753,10,2444,5,90
1754,10,2444,6,297
1755,10,2444,7,292
1756,10,2444,8,179
1757,10,2444,9,234
1758,10,2444,10,274
1759,10,2444,11,220
1760,10,2444,12,211
1761,10,2444,13,63
1762,10,2444,14,198
1763,10,2444,15,98
1764,10,2444,16,112
1765,10,2444,17,139
1766,10,2444,18,256
1767,10,2444,19,436
1768,10,2444,20,247
1769,10,2444,21,94
1770,10,2444,22,126
1771,10,2444,23,81
1772,10,2444,24,54
1773,10,2444,25,91
1774,10,2444,26,148
1775,10,2444,27,131
1776,10,2444,28,73
1777,10,2444,29,121
1778,10,2444,30,158
1779,10,2444,31,216
1780,10,2444,32,55
1781,10,2444,33,72
1782,10,2444,34,144
1783,10,2444,35,126
1784,10,2444,36,63
1785,10,2444,37,72
1786,10,2444,38,77
1787,10,2444,39,166
1788,10,2444,40,328
1789,10,2444,41,296
1790,10,2444,42,261
1791,10,2444,43,304
1792,10,2444,44,371
1793,10,2444,45,169
1794,10,2444,46,189
1795,10,2444,47,128
1796,10,2444,48,34
1797,10,2444,49,601
1798,10,2444,50,575
1799,10,2444,51,196
1800,10,2444,52,162
1801,10,2490,1,972
1802,10,2490,2,1034
1803,10,2490,3,594
1804,10,2490,4,404
1805,10,2490,5,209
1806,10,2490,6,364
1807,10,2490,7,386
1808,10,2490,8,446
1809,10,2490,9,277
1810,10,2490,10,412
1811,10,2490,11,303
1812,10,2490,12,183
1813,10,2490,13,270
1814,10,2490,14,1405
1815,10,2490,15,911
1816,10,2490,16,358
1817,10,2490,17,244
1818,10,2490,18,190
1819,10,2490,19,344
1820,10,2490,20,169
1821,10,2490,21,237
1822,10,2490,22,628
1823,10,2490,23,276
1824,10,2490,24,315
1825,10,2490,25,1189
1826,10,2490,26,941
1827,10,2490,27,964
1828,10,2490,28,945
1829,10,2490,29,500
1830,10,2490,30,387
1831,10,2490,31,414
1832,10,2490,32,662
1833,10,2490,33,337
1834,10,2490,34,481
1835,10,2490,35,333
1836,10,2490,36,518
1837,10,2490,37,774
1838,10,2490,38,275
1839,10,2490,39,463
1840,10,2490,40,635
1841,10,2490,41,525
1842,10,2490,42,355
1843,10,2490,43,998
1844,10,2490,44,364
1845,10,2490,45,648
1846,10,2490,46,587
1847,10,2490,47,404
1848,10,2490,48,339
1849,10,2490,49,1309
1850,10,2490,50,1087
1851,10,2490,51,377
1852,10,2490,52,304
1853,10,2492,1,41
1854,10,2492,2,157
1855,10,2492,3,111
1856,10,2492,4,126
1857,10,2492,5,184
1858,10,2492,6,230
1859,10,2492,7,189
1860,10,2492,8,135
1861,10,2492,9,149
1862,10,2492,10,157
1863,10,2492,11,126
1864,10,2492,12,289
1865,10,2492,13,252
1866,10,2492,14,175
1867,10,2492,15,202
1868,10,2492,16,170
1869,10,2492,17,207
1870,10,2492,18,256
1871,10,2492,19,247
1872,10,2492,20,162
1873,10,2492,21,189
1874,10,2492,22,148
1875,10,2492,23,161
1876,10,2492,24,126
1877,10,2492,25,117
1878,10,2492,26,220
1879,10,2492,27,221
1880,10,2492,28,184
1881,10,2492,29,337
1882,10,2492,30,427
1883,10,2492,31,264
1884,10,2492,32,302
1885,10,2492,33,193
1886,10,2492,34,152
1887,10,2492,35,148
1888,10,2492,36,117
1889,10,2492,37,152
1890,10,2492,38,172
1891,10,2492,39,162
1892,10,2492,40,167
1893,10,2492,41,157
1894,10,2492,42,157
1895,10,2492,43,189
1896,10,2492,44,135
1897,10,2492,45,243
1898,10,2492,46,216
1899,10,2492,47,209
1900,10,2492,48,128
1901,10,2492,49,236
1902,10,2492,50,169
1903,10,2492,51,115
1904,10,2492,52,74
1905,10,2494,1,68
1906,10,2494,2,91
1907,10,2494,3,67
1908,10,2494,4,67
1909,10,2494,5,63
1910,10,2494,6,100
1911,10,2494,7,115
1912,10,2494,8,53
1913,10,2494,9,59
1914,10,2494,10,81
1915,10,2494,11,77
1916,10,2494,12,81
1917,10,2494,13,59
1918,10,2494,14,27
1919,10,2494,15,71
1920,10,2494,16,63
1921,10,2494,17,86
1922,10,2494,18,81
1923,10,2494,19,99
1924,10,2494,20,68
1925,10,2494,21,103
1926,10,2494,22,108
1927,10,2494,23,82
1928,10,2494,24,118
1929,10,2494,25,58
1930,10,2494,26,81
1931,10,2494,27,54
1932,10,2494,28,95
1933,10,2494,29,125
1934,10,2494,30,62
1935,10,2494,31,80
1936,10,2494,32,68
1937,10,2494,33,108
1938,10,2494,34,63
1939,10,2494,35,71
1940,10,2494,36,94
1941,10,2494,37,58
1942,10,2494,38,103
1943,10,2494,39,72
1944,10,2494,40,72
1945,10,2494,41,95
1946,10,2494,42,121
1947,10,2494,43,87
1948,10,2494,44,87
1949,10,2494,45,68
1950,10,2494,46,81
1951,10,2494,47,81
1952,10,2494,48,102
1953,10,2494,49,101
1954,10,2494,50,121
1955,10,2494,51,61
1956,10,2494,52,129
1957,10,2539,1,871
1958,10,2539,2,756
1959,10,2539,3,563
1960,10,2539,4,616
1961,10,2539,5,639
1962,10,2539,6,723
1963,10,2539,7,702
1964,10,2539,8,607
1965,10,2539,9,504
1966,10,2539,10,773
1967,10,2539,11,589
1968,10,2539,12,801
1969,10,2539,13,734
1970,10,2539,14,810
1971,10,2539,15,693
1972,10,2539,16,787
1973,10,2539,17,774
1974,10,2539,18,895
1975,10,2539,19,842
1976,10,2539,20,819
1977,10,2539,21,792
1978,10,2539,22,616
1979,10,2539,23,725
1980,10,2539,24,576
1981,10,2539,25,590
1982,10,2539,26,558
1983,10,2539,27,549
1984,10,2539,28,666
1985,10,2539,29,499
1986,10,2539,30,599
1987,10,2539,31,585
1988,10,2539,32,501
1989,10,2539,33,616
1990,10,2539,34,617
1991,10,2539,35,702
1992,10,2539,36,639
1993,10,2539,37,729
1994,10,2539,38,643
1995,10,2539,39,850
1996,10,2539,40,697
1997,10,2539,41,706
1998,10,2539,42,675
1999,10,2539,43,830
2000,10,2539,44,1033
2001,10,2539,45,831
2002,10,2539,46,831
2003,10,2539,47,837
2004,10,2539,48,580
2005,10,2539,49,905
2006,10,2539,50,676
2007,10,2539,51,668
2008,10,2539,52,620
2009,10,2569,1,534
2010,10,2569,2,756
2011,10,2569,3,595
2012,10,2569,4,688
2013,10,2569,5,1100
2014,10,2569,6,1261
2015,10,2569,7,568
2016,10,2569,8,568
2017,10,2569,9,878
2018,10,2569,10,804
2019,10,2569,11,540
2020,10,2569,12,1106
2021,10,2569,13,992
2022,10,2569,14,703
2023,10,2569,15,560
2024,10,2569,16,593
2025,10,2569,17,601
2026,10,2569,18,777
2027,10,2569,19,493
2028,10,2569,20,472
2029,10,2569,21,702
2030,10,2569,22,384
2031,10,2569,23,763
2032,10,2569,24,593
2033,10,2569,25,507
2034,10,2569,26,581
2035,10,2569,27,553
2036,10,2569,28,477
2037,10,2569,29,441
2038,10,2569,30,491
2039,10,2569,31,1107
2040,10,2569,32,661
2041,10,2569,33,576
2042,10,2569,34,616
2043,10,2569,35,544
2044,10,2569,36,635
2045,10,2569,37,442
2046,10,2569,38,806
2047,10,2569,39,499
2048,10,2569,40,512
2049,10,2569,41,679
2050,10,2569,42,716
2051,10,2569,43,729
2052,10,2569,44,655
2053,10,2569,45,560
2054,10,2569,46,574
2055,10,2569,47,432
2056,10,2569,48,532
2057,10,2569,49,586
2058,10,2569,50,506
2059,10,2569,51,520
2060,10,2569,52,399
2061,10,2577,1,297
2062,10,2577,2,414
2063,10,2577,3,292
2064,10,2577,4,419
2065,10,2577,5,409
2066,10,2577,6,405
2067,10,2577,7,306
2068,10,2577,8,248
2069,10,2577,9,256
2070,10,2577,10,324
2071,10,2577,11,265
2072,10,2577,12,256
2073,10,2577,13,302
2074,10,2577,14,279
2075,10,2577,15,305
2076,10,2577,16,257
2077,10,2577,17,283
2078,10,2577,18,324
2079,10,2577,19,288
2080,10,2577,20,287
2081,10,2577,21,283
2082,10,2577,22,242
2083,10,2577,23,288
2084,10,2577,24,247
2085,10,2577,25,248
2086,10,2577,26,309
2087,10,2577,27,242
2088,10,2577,28,239
2089,10,2577,29,261
2090,10,2577,30,256
2091,10,2577,31,194
2092,10,2577,32,220
2093,10,2577,33,198
2094,10,2577,34,280
2095,10,2577,35,332
2096,10,2577,36,301
2097,10,2577,37,287
2098,10,2577,38,287
2099,10,2577,39,270
2100,10,2577,40,297
2101,10,2577,41,193
2102,10,2577,42,333
2103,10,2577,43,331
2104,10,2577,44,404
2105,10,2577,45,344
2106,10,2577,46,411
2107,10,2577,47,338
2108,10,2577,48,236
2109,10,2577,49,385
2110,10,2577,50,290
2111,10,2577,51,277
2112,10,2577,52,168
2113,10,2581,1,236
2114,10,2581,2,306
2115,10,2581,3,346
2116,10,2581,4,366
2117,10,2581,5,607
2118,10,2581,6,585
2119,10,2581,7,374
2120,10,2581,8,334
2121,10,2581,9,202
2122,10,2581,10,828
2123,10,2581,11,594
2124,10,2581,12,742
2125,10,2581,13,779
2126,10,2581,14,387
2127,10,2581,15,253
2128,10,2581,16,202
2129,10,2581,17,238
2130,10,2581,18,373
2131,10,2581,19,274
2132,10,2581,20,193
2133,10,2581,21,269
2134,10,2581,22,243
2135,10,2581,23,350
2136,10,2581,24,467
2137,10,2581,25,283
2138,10,2581,26,216
2139,10,2581,27,499
2140,10,2581,28,706
2141,10,2581,29,216
2142,10,2581,30,171
2143,10,2581,31,233
2144,10,2581,32,347
2145,10,2581,33,459
2146,10,2581,34,324
2147,10,2581,35,234
2148,10,2581,36,336
2149,10,2581,37,467
2150,10,2581,38,904
2151,10,2581,39,629
2152,10,2581,40,540
2153,10,2581,41,760
2154,10,2581,42,428
2155,10,2581,43,223
2156,10,2581,44,190
2157,10,2581,45,236
2158,10,2581,46,574
2159,10,2581,47,607
2160,10,2581,48,445
2161,10,2581,49,216
2162,10,2581,50,331
2163,10,2581,51,237
2164,10,2581,52,216
2165,10,2631,1,229
2166,10,2631,2,265
2167,10,2631,3,535
2168,10,2631,4,468
2169,10,2631,5,459
2170,10,2631,6,302
2171,10,2631,7,288
2172,10,2631,8,224
2173,10,2631,9,318
2174,10,2631,10,234
2175,10,2631,11,202
2176,10,2631,12,275
2177,10,2631,13,243
2178,10,2631,14,202
2179,10,2631,15,262
2180,10,2631,16,410
2181,10,2631,17,616
2182,10,2631,18,607
2183,10,2631,19,463
2184,10,2631,20,287
2185,10,2631,21,221
2186,10,2631,22,197
2187,10,2631,23,262
2188,10,2631,24,202
2189,10,2631,25,212
2190,10,2631,26,355
2191,10,2631,27,266
2192,10,2631,28,293
2193,10,2631,29,230
2194,10,2631,30,248
2195,10,2631,31,355
2196,10,2631,32,297
2197,10,2631,33,332
2198,10,2631,34,427
2199,10,2631,35,455
2200,10,2631,36,485
2201,10,2631,37,392
2202,10,2631,38,315
2203,10,2631,39,329
2204,10,2631,40,275
2205,10,2631,41,262
2206,10,2631,42,365
2207,10,2631,43,350
2208,10,2631,44,216
2209,10,2631,45,291
2210,10,2631,46,235
2211,10,2631,47,324
2212,10,2631,48,303
2213,10,2631,49,310
2214,10,2631,50,406
2215,10,2631,51,316
2216,10,2631,52,88
2217,10,2640,1,485
2218,10,2640,2,415
2219,10,2640,3,405
2220,10,2640,4,742
2221,10,2640,5,643
2222,10,2640,6,728
2223,10,2640,7,634
2224,10,2640,8,441
2225,10,2640,9,450
2226,10,2640,10,535
2227,10,2640,11,293
2228,10,2640,12,445
2229,10,2640,13,414
2230,10,2640,14,458
2231,10,2640,15,477
2232,10,2640,16,471
2233,10,2640,17,450
2234,10,2640,18,459
2235,10,2640,19,441
2236,10,2640,20,450
2237,10,2640,21,518
2238,10,2640,22,373
2239,10,2640,23,418
2240,10,2640,24,346
2241,10,2640,25,405
2242,10,2640,26,355
2243,10,2640,27,337
2244,10,2640,28,324
2245,10,2640,29,355
2246,10,2640,30,297
2247,10,2640,31,306
2248,10,2640,32,328
2249,10,2640,33,311
2250,10,2640,34,396
2251,10,2640,35,536
2252,10,2640,36,419
2253,10,2640,37,404
2254,10,2640,38,347
2255,10,2640,39,374
2256,10,2640,40,297
2257,10,2640,41,360
2258,10,2640,42,266
2259,10,2640,43,392
2260,10,2640,44,405
2261,10,2640,45,371
2262,10,2640,46,411
2263,10,2640,47,372
2264,10,2640,48,345
2265,10,2640,49,500
2266,10,2640,50,350
2267,10,2640,51,379
2268,10,2640,52,372
2269,10,2664,1,776
2270,10,2664,2,1007
2271,10,2664,3,870
2272,10,2664,4,817
2273,10,2664,5,1147
2274,10,2664,6,1337
2275,10,2664,7,897
2276,10,2664,8,722
2277,10,2664,9,1114
2278,10,2664,10,837
2279,10,2664,11,811
2280,10,2664,12,1114
2281,10,2664,13,1363
2282,10,2664,14,911
2283,10,2664,15,695
2284,10,2664,16,810
2285,10,2664,17,607
2286,10,2664,18,629
2287,10,2664,19,725
2288,10,2664,20,977
2289,10,2664,21,927
2290,10,2664,22,675
2291,10,2664,23,1008
2292,10,2664,24,882
2293,10,2664,25,832
2294,10,2664,26,783
2295,10,2664,27,666
2296,10,2664,28,1057
2297,10,2664,29,553
2298,10,2664,30,725
2299,10,2664,31,1201
2300,10,2664,32,810
2301,10,2664,33,791
2302,10,2664,34,720
2303,10,2664,35,665
2304,10,2664,36,716
2305,10,2664,37,697
2306,10,2664,38,1071
2307,10,2664,39,693
2308,10,2664,40,689
2309,10,2664,41,815
2310,10,2664,42,770
2311,10,2664,43,877
2312,10,2664,44,735
2313,10,2664,45,816
2314,10,2664,46,479
2315,10,2664,47,601
2316,10,2664,48,662
2317,10,2664,49,1094
2318,10,2664,50,945
2319,10,2664,51,635
2320,10,2664,52,601
2321,10,2704,1,499
2322,10,2704,2,544
2323,10,2704,3,521
2324,10,2704,4,539
2325,10,2704,5,522
2326,10,2704,6,441
2327,10,2704,7,418
2328,10,2704,8,436
2329,10,2704,9,409
2330,10,2704,10,436
